Actual,Error,Predicted
1275000,-7557.772216852799,-1282557.7722168528
1275000,-9354.954018409022,-1284354.9540184091
1275000,-8068.074023070666,-1283068.0740230707
1275000,-8376.195742219197,-1283376.1957422192
1275000,-7787.866270730917,-1282787.866270731
1275000,-8431.992795886508,-1283431.9927958865
1275000,-9226.511012760388,-1284226.5110127605
1275000,-7410.932124467777,-1282410.9321244678
1274999,-8549.423163810705,-1283548.4231638107
1274000,-8522.51862393878,-1282522.5186239388
1269000,-8585.136471681128,-1277585.136471681
1269000,-7895.974694368489,-1276895.9746943684
1269000,-8498.575217226575,-1277498.5752172265
1269000,-7982.525914939248,-1276982.5259149394
1269000,-8394.660247057396,-1277394.6602470574
1265000,-8063.40124030955,-1273063.4012403095
1265000,-7661.432242225572,-1272661.4322422256
1260000,-8305.219230366889,-1268305.2192303669
1259000,-8049.652707962539,-1267049.6527079626
1259000,-8535.463426481694,-1267535.4634264817
1258800,-8242.79900675854,-1267042.7990067585
1258000,-8604.844018898564,-1266604.8440188987
1255000,-8538.51998505178,-1263538.5199850518
1250888,-8857.34101059353,-1259745.3410105936
1250000,-5551.197839617904,-1255551.197839618
1250000,-8503.972183165692,-1258503.9721831656
1250000,-7251.227562857546,-1257251.2275628576
1250000,-9117.019015785687,-1259117.0190157858
1250000,-7822.63611732976,-1257822.6361173298
1250000,-7842.163931743651,-1257842.1639317437
1250000,-9219.952828222253,-1259219.9528282222
1250000,-8537.198960426193,-1258537.1989604263
1250000,-8061.510804786601,-1258061.5108047866
1250000,-8163.103673570662,-1258163.1036735706
1250000,-8611.558397201787,-1258611.5583972018
1250000,-8640.32474615358,-1258640.3247461536
1250000,-9357.072429664358,-1259357.0724296644
1250000,-8529.37947479466,-1258529.3794747947
1250000,-8733.699498963151,-1258733.699498963
1250000,-8260.540729858161,-1258260.5407298582
1250000,-9054.265692390383,-1259054.2656923903
1250000,-8099.354644795207,-1258099.3546447952
1250000,-9174.039502053824,-1259174.0395020538
1250000,-9484.060576597043,-1259484.060576597
1250000,-8630.270203047132,-1258630.2702030472
1249999,-7964.832119811873,-1257963.8321198118
1249900,-7656.099676760688,-1257556.0996767606
1249900,-8267.692488601408,-1258167.6924886014
1249900,-8267.692488601408,-1258167.6924886014
1249900,-8418.259495164111,-1258318.259495164
1249800,-8107.275988841162,-1257907.2759888412
1249500,-8236.635633885411,-1257736.6356338854
1249500,-8236.635633885411,-1257736.6356338854
1249000,-8165.605661006265,-1257165.6056610062
1249000,-8547.510982317168,-1257547.5109823172
1249000,-7775.167043115727,-1256775.1670431157
1249000,-7775.167043115727,-1256775.1670431157
1249000,-8265.675559928735,-1257265.6755599286
1249000,-7464.606904064589,-1256464.6069040645
1249000,-8361.974292953319,-1257361.9742929533
1249000,-9679.682687151728,-1258679.6826871517
1248000,-8311.343760667238,-1256311.3437606671
1248000,-8700.551299487246,-1256700.5512994872
1245000,-7748.777999363509,-1252748.7779993636
1239900,-7975.656237581697,-1247875.6562375817
1239900,-8398.82304692981,-1248298.82304693
1239000,-8388.646682714201,-1247388.646682714
1239000,-7369.1256205458385,-1246369.1256205458
1239000,-7105.00461195798,-1246105.004611958
1238888,-8989.048772562737,-1247877.0487725628
1238000,-8551.743682436667,-1246551.7436824366
1238000,-7791.047093249257,-1245791.0470932492
1235000,-8242.736589229538,-1243242.7365892294
1231000,-7512.98748595333,-1238512.9874859534
1230000,-8664.650683585041,-1238664.650683585
1229900,-8367.639453975238,-1238267.6394539753
1229000,-9442.16587765772,-1238442.1658776577
1228000,-8420.591956498338,-1236420.5919564983
1225000,-8564.097719879417,-1233564.0977198794
1225000,-8400.994383550611,-1233400.9943835507
1225000,-7626.407557095198,-1232626.4075570952
1225000,-9411.209682074876,-1234411.2096820748
1225000,-8386.035484112139,-1233386.035484112
1225000,-8463.745215912955,-1233463.745215913
1225000,-8463.745215912955,-1233463.745215913
1225000,-8885.052784025349,-1233885.0527840254
1225000,-9586.636014202102,-1234586.6360142021
1224000,-7953.279732029867,-1231953.27973203
1219000,-8560.788952634737,-1227560.7889526347
1219000,-8587.896734924734,-1227587.8967349248
1214990,-8656.717198768454,-1223646.7171987684
1210000,-7883.256890797312,-1217883.2568907973
1210000,-8002.767533554162,-1218002.7675335542
1200000,-8914.302820926405,-1208914.3028209263
1200000,-8961.814198938815,-1208961.814198939
1200000,-7935.192429636027,-1207935.1924296361
1200000,-7726.38005102073,-1207726.3800510208
1200000,-9234.092784269516,-1209234.0927842695
1200000,-8565.096263574937,-1208565.096263575
1200000,-8583.316564576788,-1208583.3165645767
1200000,-8364.479638539216,-1208364.4796385393
1200000,-8364.548994845009,-1208364.548994845
1200000,-7863.563021869264,-1207863.5630218692
1200000,-7658.5145201344985,-1207658.5145201345
1200000,-8860.957763078464,-1208860.9577630784
1200000,-8860.957763078464,-1208860.9577630784
1200000,-8674.389214218532,-1208674.3892142186
1200000,-7267.8518508403795,-1207267.8518508403
1200000,-7805.916646953691,-1207805.9166469537
1200000,-9521.88055336214,-1209521.8805533622
1200000,-8981.046964793393,-1208981.0469647935
1200000,-6959.882525337466,-1206959.8825253374
1200000,-7721.8100762662325,-1207721.8100762663
1200000,-8468.358329513232,-1208468.3583295133
1200000,-8893.209483446471,-1208893.2094834466
1200000,-8890.40387235087,-1208890.403872351
1200000,-8876.195351377393,-1208876.1953513774
1200000,-9125.38501093937,-1209125.3850109393
1200000,-9189.176258040452,-1209189.1762580404
1199999,-8590.076607973833,-1208589.0766079738
1199999,-8665.112213983286,-1208664.1122139832
1199888,-8325.815473865476,-1208213.8154738655
1199850,-8578.48780871094,-1208428.487808711
1199500,-8518.691984254363,-1208018.6919842544
1199000,-8092.1192201798385,-1207092.1192201797
1199000,-9254.29311812102,-1208254.293118121
1199000,-8411.916539420137,-1207411.9165394201
1199000,-8040.445381031645,-1207040.4453810316
1199000,-8595.75414060137,-1207595.7541406013
1199000,-7984.858966167823,-1206984.8589661678
1199000,-7984.858966167823,-1206984.8589661678
1199000,-8812.43276235438,-1207812.4327623544
1199000,-8927.321706952986,-1207927.321706953
1199000,-8446.60107047343,-1207446.6010704734
1199000,-8446.60107047343,-1207446.6010704734
1199000,-8650.359190677633,-1207650.3591906775
1199000,-8650.428546983425,-1207650.4285469835
1199000,-8390.536774569282,-1207390.5367745692
1199000,-6980.0780327194225,-1205980.0780327194
1199000,-8344.786834385683,-1207344.7868343857
1199000,-8813.432180616994,-1207813.432180617
1198888,-8704.622218554088,-1207592.6222185541
1198000,-8117.016338499176,-1206117.0163384993
1198000,-9205.814977914224,-1207205.8149779143
1198000,-8412.874637426545,-1206412.8746374266
1198000,-9360.475015176175,-1207360.4750151762
1197000,-7868.640375350045,-1204868.6403753501
1195000,-7261.947279465534,-1202261.9472794656
1195000,-8895.29903856137,-1203895.2990385613
1195000,-9180.996159552455,-1204180.9961595524
1195000,-8610.5581068264,-1203610.5581068264
1195000,-7968.964236130788,-1202968.9642361307
1195000,-9133.254853593073,-1204133.2548535932
1195000,-6235.556096299233,-1201235.5560962993
1195000,-6372.676334662172,-1201372.6763346621
1190000,-9343.078414835576,-1199343.0784148355
1190000,-8569.484152022042,-1198569.484152022
1190000,-8097.22224546839,-1198097.2222454683
1189000,-9608.89313315952,-1198608.8931331595
1189000,-8524.029610668074,-1197524.029610668
1188888,-8198.37422348862,-1197086.3742234886
1187888,-8221.28221449208,-1196109.282214492
1185000,-8680.485580709616,-1193680.4855807095
1185000,-8351.582700912086,-1193351.5827009121
1185000,-9047.787502467763,-1194047.7875024679
1185000,-8248.162520284171,-1193248.162520284
1185000,-8160.461164425625,-1193160.4611644256
1185000,-8694.606645310709,-1193694.6066453108
1185000,-8188.749570853201,-1193188.7495708533
1180000,-8697.52833601243,-1188697.5283360125
1179800,-8287.937007693794,-1188087.9370076938
1179000,-8126.280421476563,-1187126.2804214766
1175000,-7907.1448608181145,-1182907.144860818
1175000,-7907.1448608181145,-1182907.144860818
1175000,-8338.928012196517,-1183338.9280121964
1175000,-8338.928012196517,-1183338.9280121964
1175000,-7924.445009176829,-1182924.4450091769
1175000,-8439.824562928494,-1183439.8245629284
1175000,-8138.724884256016,-1183138.724884256
1175000,-8426.790634516181,-1183426.7906345162
1175000,-9068.730448061668,-1184068.7304480616
1175000,-9318.674491086444,-1184318.6744910865
1175000,-8388.217324076495,-1183388.2173240765
1175000,-7323.5636757642005,-1182323.5636757642
1175000,-7463.743462291746,-1182463.7434622918
1174900,-7512.786349274491,-1182412.7863492745
1165000,-8630.284293555434,-1173630.2842935554
1165000,-8913.307721075367,-1173913.3077210754
1165000,-8577.334094398988,-1173577.334094399
1159800,-7976.809397492097,-1167776.809397492
1159000,-8273.685431595644,-1167273.6854315957
1159000,-8803.991374288611,-1167803.9913742887
1159000,-7989.485365077902,-1166989.4853650779
1159000,-8235.01708415471,-1167235.0170841548
1159000,-8733.63815563619,-1167733.6381556361
1158888,-9220.658569238367,-1168108.6585692384
1158000,-8670.708781367717,-1166670.7087813676
1158000,-8661.569377446769,-1166661.5693774468
1153888,-8412.310695349952,-1162300.31069535
1150000,-7710.558709850955,-1157710.558709851
1150000,-8417.0084217341,-1158417.0084217342
1150000,-8654.008914656779,-1158654.0089146567
1150000,-8654.008914656779,-1158654.0089146567
1150000,-9020.913784938875,-1159020.9137849389
1150000,-8743.85380577933,-1158743.8538057792
1150000,-8093.988940300859,-1158093.988940301
1150000,-8300.90051894781,-1158300.9005189477
1150000,-8254.637990827614,-1158254.6379908277
1150000,-8047.206831234301,-1158047.2068312343
1150000,-7674.888381401889,-1157674.8883814018
1150000,-7834.809109894541,-1157834.8091098946
1150000,-7573.499278015978,-1157573.499278016
1150000,-8204.934590641373,-1158204.9345906414
1150000,-9541.58512747974,-1159541.5851274796
1149999,-8125.542474993201,-1158124.5424749933
1149900,-7065.820004186217,-1156965.8200041861
1149900,-7689.172932173844,-1157589.1729321738
1149800,-8753.394348010512,-1158553.3943480104
1149000,-7492.200211144436,-1156492.2002111445
1149000,-8065.026999896991,-1157065.026999897
1149000,-8300.864422423516,-1157300.8644224235
1149000,-7921.64233994129,-1156921.6423399413
1149000,-8466.708426070878,-1157466.7084260709
1149000,-8593.024021431816,-1157593.0240214318
1149000,-8542.632098657115,-1157542.632098657
1149000,-8626.311303613214,-1157626.3113036132
1149000,-8765.063194345788,-1157765.0631943457
1149000,-8858.608727483645,-1157858.6087274835
1149000,-8763.274731178019,-1157763.274731178
1149000,-8814.193288051578,-1157814.1932880515
1149000,-8922.261562037385,-1157922.2615620373
1149000,-8868.509520089063,-1157868.509520089
1149000,-9373.788929874283,-1158373.7889298743
1149000,-9560.877229501062,-1158560.877229501
1148500,-8624.768587434464,-1157124.7685874344
1148000,-8266.610733718679,-1156266.6107337186
1148000,-7499.456720425482,-1155499.4567204255
1148000,-7499.456720425482,-1155499.4567204255
1145000,-8528.32352135942,-1153528.3235213594
1140000,-8867.540748280135,-1148867.5407482802
1140000,-9037.78660805446,-1149037.7866080545
1139000,-7954.457251494544,-1146954.4572514945
1135000,-8595.759831932777,-1143595.7598319328
1135000,-9239.114660007319,-1144239.1146600074
1130000,-7746.09297839661,-1137746.0929783967
1130000,-7546.421674580173,-1137546.42167458
1130000,-8909.227454312862,-1138909.2274543128
1129990,-8374.148115570064,-1138364.14811557
1129888,-7784.072614010204,-1137672.0726140102
1129000,-8540.738638725066,-1137540.7386387251
1129000,-8383.38035556243,-1137383.3803555623
1128000,-8021.805539111813,-1136021.8055391118
1128000,-8506.844917537564,-1136506.8449175376
1125800,-8378.03672899378,-1134178.0367289938
1125000,-7560.0504683108065,-1132560.0504683107
1125000,-8637.25166805502,-1133637.251668055
1125000,-8893.567650254496,-1133893.5676502546
1125000,-9421.191985575642,-1134421.1919855757
1120000,-9029.192684194877,-1129029.1926841948
1119000,-8937.758977906964,-1127937.758977907
1100000,-7997.091328606058,-1107997.091328606
1100000,-8489.715421973575,-1108489.7154219735
1100000,-8489.715421973575,-1108489.7154219735
1100000,-8455.124771379278,-1108455.1247713792
1100000,-7745.367194421953,-1107745.367194422
1100000,-8836.788646870957,-1108836.788646871
1100000,-8965.723630171526,-1108965.7236301715
1100000,-8857.523609519381,-1108857.5236095195
1100000,-8208.88057560181,-1108208.8805756017
1100000,-9281.391421567258,-1109281.3914215672
1100000,-8820.620220127981,-1108820.620220128
1100000,-8351.993426606206,-1108351.9934266063
1100000,-8578.787477758284,-1108578.7874777582
1100000,-8496.580591211276,-1108496.5805912113
1100000,-8067.0323849098495,-1108067.03238491
1100000,-6150.626116131765,-1106150.6261161317
1100000,-9063.608096999213,-1109063.608096999
1100000,-9444.419351698642,-1109444.4193516986
1099999,-9051.121008427386,-1109050.1210084273
1099999,-8397.95924267474,-1108396.9592426748
1099995,-8508.939711775873,-1108503.9397117759
1099900,-7702.264844190249,-1107602.2648441903
1099900,-8488.056768010576,-1108388.0567680106
1099900,-8488.056768010576,-1108388.0567680106
1099000,-7834.59107017959,-1106834.5910701796
1099000,-7648.905333850927,-1106648.905333851
1099000,-8707.81836292196,-1107707.818362922
1099000,-8490.795663296652,-1107490.7956632967
1099000,-8431.253449814008,-1107431.253449814
1099000,-7731.894678612462,-1106731.8946786125
1099000,-8143.4084487212995,-1107143.4084487213
1099000,-8307.906081891997,-1107307.906081892
1099000,-8577.445013764605,-1107577.4450137645
1099000,-8507.407445102914,-1107507.407445103
1099000,-7559.529849323437,-1106559.5298493234
1099000,-8042.565256109947,-1107042.56525611
1099000,-7598.534558798367,-1106598.5345587984
1099000,-8306.002908858345,-1107306.0029088582
1099000,-8306.002908858345,-1107306.0029088582
1099000,-7947.28226260057,-1106947.2822626005
1099000,-7520.603577023036,-1106520.6035770231
1099000,-7681.205063167641,-1106681.2050631677
1098888,-9312.450796462434,-1108200.4507964624
1098888,-8560.781913736111,-1107448.7819137361
1098000,-9335.659375183104,-1107335.659375183
1098000,-9025.720241570209,-1107025.7202415701
1098000,-8744.787410629042,-1106744.787410629
1098000,-8730.00866749084,-1106730.008667491
1098000,-7423.647217483265,-1105423.6472174833
1098000,-7423.647217483265,-1105423.6472174833
1097000,-8311.620866798294,-1105311.6208667983
1095000,-8370.648476405058,-1103370.648476405
1095000,-8459.41947009154,-1103459.4194700916
1095000,-8794.97897314793,-1103794.978973148
1095000,-8470.04421661255,-1103470.0442166126
1095000,-7554.587759899955,-1102554.5877599
1095000,-7975.933447970105,-1102975.93344797
1095000,-7975.933447970105,-1102975.93344797
1095000,-8541.085803424445,-1103541.0858034245
1095000,-9029.239903336582,-1104029.2399033366
1095000,-7443.353414848251,-1102443.3534148482
1095000,-9515.612886017021,-1104515.612886017
1095000,-7849.238748556808,-1102849.2387485567
1095000,-8837.405761252154,-1103837.4057612522
1094999,-8615.064490302308,-1103614.0644903022
1094995,-8984.725665421745,-1103979.7256654217
1090900,-7568.05061648005,-1098468.05061648
1090000,-9352.745002504771,-1099352.7450025047
1090000,-9352.745002504771,-1099352.7450025047
1090000,-8088.093094563438,-1098088.0930945633
1088000,-9445.991672867212,-1097445.9916728672
1086000,-8720.729161330282,-1094720.7291613303
1080000,-9023.881130338357,-1089023.8811303384
1080000,-8011.435371546319,-1088011.4353715463
1080000,-8095.744006000778,-1088095.7440060007
1080000,-8107.499248865165,-1088107.499248865
1079000,-7937.941878002344,-1086937.9418780024
1079000,-9152.898662140333,-1088152.8986621404
1075000,-8251.647479046525,-1083251.6474790466
1075000,-8516.790544580803,-1083516.790544581
1075000,-9007.27591533494,-1084007.275915335
1075000,-8939.897458790152,-1083939.89745879
1075000,-8182.911995434582,-1083182.9119954347
1075000,-8918.222179353064,-1083918.222179353
1075000,-8529.872523759363,-1083529.8725237593
1075000,-7276.382830768026,-1082276.3828307681
1075000,-8434.685658630857,-1083434.685658631
1075000,-8305.498101962412,-1083305.4981019625
1074995,-8825.634905931274,-1083820.6349059313
1074900,-8525.598868725401,-1083425.5988687254
1074900,-8761.492185645908,-1083661.492185646
1070000,-8154.979920547018,-1078154.979920547
1068000,-8506.434413216459,-1076506.4344132165
